feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
midas_g_3838	temp	temp	-0.31862906856838	0.2062471526291	40	40	0.146361087058247	0.340563029063295
Zoogloea	temp	temp	-0.358542689801378	0.233846888743824	40	40	0.149187025377483	0.345735011192263
midas_g_433	reactor	SBR2	-0.376567565769401	0.249866926236015	40	40	0.155702241413261	0.359407545396618
Hassallia	flow_2weekave	flow_2weekave	-0.790757091564863	0.52837320617599	40	40	0.158379915389608	0.364149096801303
midas_g_10530	flow_2weekave	flow_2weekave	-0.306433861952585	0.207477048312621	40	40	0.163499561549061	0.372983374783796
midas_g_1432	reactor	SBR3	-0.763234354214517	0.516457680498576	40	40	0.1632691423643	0.372983374783796
Inhella	reactor	SBR2	-0.540958101645275	0.367133361504113	40	40	0.164423523592026	0.373631664504837
midas_g_1223	reactor	SBR2	2.66841625486189	1.8293946753782	40	38	0.168401285422755	0.381187405763135
Hirschia	reactor	SBR2	-0.326576982911607	0.2251458263047	40	40	0.17061314761942	0.383223377729773
midas_g_1336	reactor	SBR3	-0.587574892630755	0.404710561811385	40	40	0.170250137433426	0.383223377729773
Pirellula	flow_2weekave	flow_2weekave	0.281521736817927	0.195366548545847	40	40	0.17323737850326	0.387126299177073
Rhodoferax	reactor	SBR3	1.05254700611518	0.732872308821859	40	40	0.174572689375766	0.387126299177073
Stenotrophobacter	reactor	SBR3	-1.26649472120942	0.882785706891921	40	40	0.175002299627992	0.387126299177073
Terrimonas	flow_2weekave	flow_2weekave	0.255958856293619	0.177840489160333	40	40	0.173718296429711	0.387126299177073
Aeromonas	flow_2weekave	flow_2weekave	-0.239518406643054	0.168860582372835	40	40	0.179588741151355	0.395089601125477
Reyranella	flow_2weekave	flow_2weekave	-0.396317543462135	0.279769527385531	40	40	0.180119072811084	0.395089601125477
midas_g_1063	flow_2weekave	flow_2weekave	0.456354217066212	0.32255765667455	40	40	0.180631718322778	0.395089601125477
Rhodoferax	reactor	SBR2	1.00382813983817	0.71519058276865	40	40	0.183877643896158	0.399199048458573
midas_g_9818	reactor	SBR2	0.921041429719827	0.655540361142444	40	40	0.183461276582593	0.399199048458573
midas_g_9628	flow_2weekave	flow_2weekave	1.48713774473206	1.0661960350203	40	35	0.186450108896806	0.403284679984203
midas_g_945	reactor	SBR3	1.73123549625408	1.24591746540654	40	40	0.188012520484012	0.405163512777355
Lautropia	reactor	SBR3	-0.24378043257977	0.177524171055576	40	40	0.192904552043884	0.41417742056481
midas_g_351	reactor	SBR2	0.904134845682117	0.660218419545933	40	40	0.194052375204107	0.415115703733327
Tetrasphaera	temp	temp	0.618630847547001	0.453093777465954	40	40	0.195305004096229	0.416270519679554
midas_g_611	reactor	SBR2	0.317838327970572	0.234343676093122	40	40	0.198095753101255	0.420683344767755
Sphingopyxis	flow_2weekave	flow_2weekave	0.196446626332721	0.145223555389146	40	40	0.199205567757027	0.421507433225015
midas_g_595	reactor	SBR2	2.11797347103422	1.57638198389495	40	39	0.202071881419642	0.42602880414827
Ca_Villigracilis	reactor	SBR3	0.599513029359174	0.447076373113831	40	40	0.20289311220145	0.426221501890817
Inhella	flow_2weekave	flow_2weekave	-0.295369788049301	0.221174235100406	40	40	0.204637826815848	0.426816038787341
SH3.11	flow_2weekave	flow_2weekave	-0.400157471376573	0.299216504331605	40	40	0.204037395157367	0.426816038787341
Haliscomenobacter	reactor	SBR3	0.309789190045189	0.232491594666987	40	40	0.205590302149217	0.427276642189119
midas_g_433	reactor	SBR3	-0.340421438933929	0.256044410456178	40	40	0.206529376976091	0.427706227496587
Acinetobacter	temp	temp	0.25410718047185	0.191591782288593	40	40	0.207572239365184	0.428346953318967
midas_g_12057	reactor	SBR2	1.40044661020046	1.0587991017003	40	40	0.208740435761936	0.429240896073839
midas_g_543	reactor	SBR3	-0.605095626785114	0.458596054945773	40	40	0.209784671993684	0.429874555944953
AAP99	temp	temp	0.240337273998543	0.184518701920805	40	40	0.215345276147377	0.430690552294754
Ca_Villigracilis	reactor	SBR2	0.568968253689657	0.436289934795581	40	40	0.214816194726455	0.430690552294754
Luteitalea	reactor	SBR2	-0.511290792759376	0.391831003662177	40	40	0.214561458152861	0.430690552294754
Pajaroellobacter	flow_2weekave	flow_2weekave	-0.232139785590769	0.177127750699517	40	40	0.212682375348811	0.430690552294754
Romboutsia	temp	temp	0.174338840903436	0.132992660949396	40	40	0.212579820836198	0.430690552294754
SM1A02	temp	temp	-0.307989384886679	0.23472119108372	40	40	0.212166847035635	0.430690552294754
midas_g_142	flow_2weekave	flow_2weekave	0.288356302557556	0.221017143375375	40	40	0.214626728537067	0.430690552294754
Pedobacter	reactor	SBR2	0.723967313781687	0.559175623491879	40	40	0.217946226609415	0.432741309578415
Runella	temp	temp	-0.238281821697812	0.184318269893778	40	40	0.218593640968548	0.432741309578415
midas_g_1432	flow_2weekave	flow_2weekave	-0.393309977255467	0.303625958294181	40	40	0.217721298821057	0.432741309578415
Runella	reactor	SBR2	0.466935762621867	0.362408694154274	40	40	0.220057969553349	0.434168426416068
Sphingopyxis	reactor	SBR3	0.314392404678542	0.247020449079542	40	40	0.225402608252091	0.44321590309502
Luteitalea	temp	temp	0.251931068293492	0.199282229843556	40	40	0.228358041663461	0.446384019222941
midas_g_385	reactor	SBR3	-0.554607355109345	0.438889046785063	40	40	0.228542502992567	0.446384019222941
Arenimonas	reactor	SBR2	1.28998811218026	1.02403858138792	40	40	0.229921647627921	0.447580807382352
Lewinella	reactor	SBR3	-0.728292476977298	0.580906467748299	40	40	0.232022582448012	0.449651967009755
midas_g_225	reactor	SBR3	-0.347905572124386	0.27781550786081	40	40	0.232525503487921	0.449651967009755
Stenotrophobacter	reactor	SBR2	-1.07147802591557	0.861487078406361	40	40	0.235551245450136	0.453999760207524
Ahniella	flow_2weekave	flow_2weekave	-0.234833204752217	0.190333674467375	40	40	0.239119833036313	0.456109787147055
Arenimonas	temp	temp	-0.641645854431769	0.520818133423562	40	40	0.239770042216003	0.456109787147055
Dokdonella	temp	temp	-0.404385609888507	0.326705403155539	40	40	0.237691520161438	0.456109787147055
midas_g_1159	temp	temp	-0.428780822889896	0.346985992025356	40	40	0.238424047848633	0.456109787147055
Halomonas	reactor	SBR2	0.458629269510253	0.37475450418555	40	40	0.242741270548148	0.458928019436062
midas_g_52	flow_2weekave	flow_2weekave	-0.4818285930341	0.393783364143075	40	40	0.242823215763259	0.458928019436062
midas_g_20	temp	temp	0.360149697129343	0.294870999801919	40	40	0.243629849679501	0.458967200686544
Bdellovibrio	reactor	SBR3	-0.309086672100645	0.253606423670609	40	40	0.244588263895199	0.459291145063654
Lewinella	flow_2weekave	flow_2weekave	0.414340198368357	0.341515461206993	40	40	0.246622728559471	0.461297984772318
midas_g_3487	reactor	SBR2	0.73212939679687	0.604276878281499	40	40	0.247236762386533	0.461297984772318
midas_g_2555	reactor	SBR3	-2.46962203043677	2.05834905547549	40	38	0.251624139960018	0.467988846295065
Bdellovibrio	reactor	SBR2	-0.293817874124814	0.24748775981239	40	40	0.256389201104373	0.475337439507791
Inhella	reactor	SBR3	-0.443765765647623	0.376210035162174	40	40	0.259308256875394	0.479227917769716
midas_g_424	reactor	SBR2	0.619768630528097	0.535481398598679	40	40	0.26793105556709	0.493601692275018
midas_g_52	temp	temp	-0.381976284416788	0.332442438368099	40	40	0.271257898920331	0.498159160281363
midas_g_2243	temp	temp	-0.386454158826332	0.339281522729103	40	40	0.2752423564105	0.503891962833016
Rhodobacter	reactor	SBR2	-0.290089038775438	0.257013407393582	40	40	0.279426583543969	0.509953514967744
Ca_Opimibacter	flow_2weekave	flow_2weekave	-0.387924464500891	0.345094488171506	40	40	0.281295060525973	0.511764222265321
Prosthecobacter	reactor	SBR3	0.575825197563535	0.514056741237985	40	40	0.282914474400307	0.513111965993103
Rhodoferax	flow_2weekave	flow_2weekave	0.478515832415553	0.430856322745537	40	40	0.286854008275134	0.518646256447919
Hirschia	temp	temp	0.124966560609283	0.114507432762145	40	40	0.294937362357606	0.526538842793063
Leptothrix	reactor	SBR3	0.586222479106186	0.535936933025367	40	40	0.293884839703967	0.526538842793063
Sphingobium	reactor	SBR3	0.166912382602929	0.153802191430502	40	40	0.297530510482382	0.526538842793063
Thermomonas	reactor	SBR3	0.594529259725266	0.543934177447775	40	40	0.294227488031144	0.526538842793063
midas_g_2835	reactor	SBR2	0.461154657060243	0.421488906811232	40	40	0.293765982364239	0.526538842793063
midas_g_4871	temp	temp	-0.27753939039413	0.255619792717282	40	40	0.297312961509725	0.526538842793063
midas_g_543	flow_2weekave	flow_2weekave	0.293591935700073	0.269609053966281	40	40	0.295949662700181	0.526538842793063
Ca_Obscuribacter	temp	temp	-0.258989197680685	0.241440154029717	40	40	0.302921981101308	0.534460534631915
Rhodobacter	reactor	SBR3	-0.281349433659256	0.263367574759633	40	40	0.304832013311144	0.53621052943888
Trichococcus	temp	temp	-0.306142034902329	0.289210164127598	40	40	0.309080178556112	0.542050523353662
Ca_Phosphoribacter	reactor	SBR3	-0.599222133347193	0.569838910120644	40	40	0.312154575888067	0.544764824095241
Rhizobacter	flow_2weekave	flow_2weekave	0.301074548745599	0.286520034683012	40	40	0.312493520671072	0.544764824095241
Thermomonas	flow_2weekave	flow_2weekave	0.334713475946814	0.319779416809337	40	40	0.314309442939569	0.546299746061633
Dechloromonas	temp	temp	-0.358888319032327	0.350510257427074	40	40	0.324557766355914	0.55259981210453
Ellin6067	flow_2weekave	flow_2weekave	-0.509372933828601	0.491535220236643	40	40	0.318959631492448	0.55259981210453
Pedobacter	flow_2weekave	flow_2weekave	-0.345261528305756	0.336867345168313	40	40	0.324095981803216	0.55259981210453
Sphingopyxis	reactor	SBR2	0.247449104898632	0.241060682476835	40	40	0.32337739390877	0.55259981210453
Thermomonas	reactor	SBR2	0.546288024230917	0.530810888437074	40	40	0.322174189496455	0.55259981210453
midas_g_70	reactor	SBR3	1.35126909495664	1.314538418344	40	40	0.322724442716915	0.55259981210453
midas_g_945	temp	temp	-0.636621934910314	0.618375858265573	40	40	0.322016381609589	0.55259981210453
Aquabacterium	flow_2weekave	flow_2weekave	-0.693601621423606	0.682961336818222	40	40	0.328359045799006	0.555830964482955
Arenimonas	reactor	SBR3	1.06685182142074	1.04935598642689	40	40	0.327857870265174	0.555830964482955
Sphingobium	reactor	SBR2	0.150199036392412	0.150091465588466	40	40	0.33522747781061	0.565817476998254
midas_g_23116	flow_2weekave	flow_2weekave	0.167205117235292	0.167504596798334	40	40	0.336395020855394	0.566151850661528
Romboutsia	flow_2weekave	flow_2weekave	0.156838184584594	0.15753192550286	40	40	0.337617584092759	0.566576635374055
CL500.3	reactor	SBR2	-0.475499449954199	0.478853874218464	40	40	0.338836476177566	0.566992842658162
midas_g_2243	reactor	SBR2	0.658657047518555	0.667099217423147	40	40	0.34149474063137	0.569808367224914
Leptothrix	reactor	SBR2	0.512978860624068	0.523006590430236	40	40	0.34458002486341	0.571689586705204
midas_g_225	reactor	SBR2	-0.266293698142739	0.271112760814432	40	40	0.343916578137955	0.571689586705204
Nitrosomonas	reactor	SBR2	-0.242569213562397	0.247917271921253	40	40	0.345720409929897	0.57195671217864
Sphingobium	temp	temp	-0.0743381743858162	0.0763353631116563	40	40	0.347910732638619	0.573954428985744
Ca_Accumulibacter	reactor	SBR2	0.519398263679917	0.536907497007843	40	40	0.351003337741218	0.577425209129216
midas_g_1221	reactor	SBR3	0.193833156353839	0.202714042446498	40	40	0.356420738453828	0.584690200160212
Haliangium	reactor	SBR2	-0.498997799504397	0.525800346050026	40	40	0.359917543121993	0.587128059171072
midas_g_611	flow_2weekave	flow_2weekave	0.134053869572148	0.141176991102545	40	40	0.359663191922183	0.587128059171072
Turneriella	temp	temp	0.159478126353782	0.169202335495076	40	40	0.363108753885133	0.590134395440705
midas_g_1221	reactor	SBR2	-0.186184269857322	0.197823239338601	40	40	0.363781476641531	0.590134395440705
Terrimonas	reactor	SBR2	-0.269573019548017	0.295202452344092	40	40	0.377772649408899	0.611133593503592
Halomonas	reactor	SBR3	-0.344180779487981	0.38401959609233	40	40	0.38641069411847	0.619955619135127
Pirellula	reactor	SBR3	0.298468801560541	0.332312016653203	40	40	0.385434156636655	0.619955619135127
midas_g_729	flow_2weekave	flow_2weekave	0.220511705851606	0.245961315967931	40	40	0.386270965337536	0.619955619135127
Dokdonella	flow_2weekave	flow_2weekave	0.343157657659426	0.386987754541309	40	40	0.391328201922371	0.621020842181154
midas_g_2555	temp	temp	-0.906487334926555	1.02160327560259	40	38	0.391028369349465	0.621020842181154
midas_g_558	temp	temp	0.310041134219628	0.348904711179512	40	40	0.39035753815604	0.621020842181154
midas_g_8849	reactor	SBR2	-0.797908368703872	0.894737949233248	40	40	0.388719781914641	0.621020842181154
midas_g_3374	flow_2weekave	flow_2weekave	-0.387147002136827	0.443545435891465	40	40	0.398582563727864	0.630819016848436
BD1.7_clade	reactor	SBR3	-0.488485204100649	0.563155041469024	40	40	0.401446540449943	0.633634539520991
midas_g_4871	reactor	SBR3	-0.44040471416883	0.515028457196468	40	40	0.407975206333117	0.642203559295256
Sulfuritalea	reactor	SBR3	0.273518099017243	0.321123011136368	40	40	0.409766878223283	0.642508530221025
midas_g_433	temp	temp	-0.108098368665488	0.127080393738825	40	40	0.410369318103497	0.642508530221025
Acidibacter	reactor	SBR2	-0.206802817641483	0.248715023707398	40	40	0.420710451292339	0.644115637161743
Flavobacterium	reactor	SBR2	-0.400984014333806	0.482146104038093	40	40	0.420612474060985	0.644115637161743
Flavobacterium	temp	temp	-0.207029249634443	0.245215794118053	40	40	0.413783718885507	0.644115637161743
Prosthecobacter	reactor	SBR2	0.41982570884811	0.501654293546944	40	40	0.417777760658644	0.644115637161743
midas_g_1409	reactor	SBR2	0.322167065200698	0.390559316872961	40	40	0.424314097262025	0.644115637161743
midas_g_20	flow_2weekave	flow_2weekave	0.289298577968162	0.349279396638472	40	40	0.422462266671516	0.644115637161743
midas_g_23116	reactor	SBR3	-0.237775331831287	0.284919761213232	40	40	0.419051955203291	0.644115637161743
midas_g_2555	flow_2weekave	flow_2weekave	1.02206437649123	1.21010535436193	40	38	0.413603805702924	0.644115637161743
midas_g_4871	reactor	SBR2	-0.417951658364756	0.502602565291241	40	40	0.42066152896214	0.644115637161743
midas_g_729	reactor	SBR2	-0.336546860297137	0.408278137325933	40	40	0.424631027923409	0.644115637161743
midas_g_75	reactor	SBR3	-0.391573019798279	0.473995743000819	40	40	0.423643880798557	0.644115637161743
NA.	reactor	SBR3	0.207003974295627	0.250363965652348	40	40	0.423260307882617	0.644115637161743
midas_g_3374	reactor	SBR3	-0.616751160486663	0.754456069247838	40	40	0.428384008803233	0.648125028862923
midas_g_843	reactor	SBR3	0.225768054045744	0.277990967226832	40	40	0.431331186372088	0.650897707600256
AAP99	reactor	SBR3	-0.299418474383478	0.371772394320317	40	40	0.435083864928814	0.654868497727906
Rubrivivax	flow_2weekave	flow_2weekave	0.154969688453908	0.196269477771425	40	40	0.443938926694902	0.666479005629364
Prosthecobacter	temp	temp	-0.200875609624645	0.255137509013504	40	40	0.445210630648155	0.666674380252622
Kouleothrix	reactor	SBR3	-0.2827063636067	0.36036172620182	40	40	0.446803111442801	0.667347869776459
Pedobacter	reactor	SBR3	0.447990040074862	0.57300017659483	40	40	0.448319290786674	0.66790424953933
Ellin6067	reactor	SBR2	-0.629571142896288	0.815913199027095	40	40	0.454140464363221	0.669211394095871
Ellin6067	reactor	SBR3	-0.640314631161855	0.836085100078345	40	40	0.457447046706669	0.669211394095871
Hirschia	reactor	SBR3	-0.176322703313891	0.230712128376704	40	40	0.458363968558816	0.669211394095871
Hyphomicrobium	temp	temp	0.104828706316459	0.136314842620582	40	40	0.455627306632932	0.669211394095871
Zoogloea	reactor	SBR2	-0.353627617791637	0.459792432028193	40	40	0.455579315120663	0.669211394095871
midas_g_108	reactor	SBR2	0.752318656433746	0.981260062600677	40	40	0.456965792916064	0.669211394095871
midas_g_273	reactor	SBR3	-0.11637476843452	0.15114384415388	40	40	0.455087873250262	0.669211394095871
midas_g_8849	reactor	SBR3	-0.711969344532445	0.916858642219037	40	40	0.451333686046302	0.669211394095871
AAP99	reactor	SBR2	-0.274223376136688	0.362802785902331	40	40	0.463217673777934	0.670163271140089
Pir4_lineage	flow_2weekave	flow_2weekave	0.12693429108591	0.167540119337472	40	40	0.462182591333175	0.670163271140089
Sphingobium	flow_2weekave	flow_2weekave	-0.0685333322210541	0.0904204536483022	40	40	0.462005965012814	0.670163271140089
Terrimonas	reactor	SBR3	-0.228441481211744	0.302500771167555	40	40	0.463606098528418	0.670163271140089
Aquabacterium	reactor	SBR3	-0.870531719582081	1.16169457270711	40	40	0.466982436168566	0.673172986578864
Stenotrophobacter	flow_2weekave	flow_2weekave	-0.388011861261649	0.518990551103257	40	40	0.467993548888731	0.673172986578864
Ahniella	reactor	SBR2	0.232969625736487	0.315940243595346	40	40	0.47398803044591	0.676794644939881
SH3.11	reactor	SBR3	0.376968639402613	0.508957345617555	40	40	0.472061383435074	0.676794644939881
midas_g_2555	reactor	SBR2	-1.48128368041479	2.00868806585602	40	38	0.473956720925796	0.676794644939881
Comamonas	reactor	SBR2	0.69090019949512	0.940731421697394	40	40	0.475726929294275	0.677620796848431
midas_g_1040	temp	temp	-0.365536048487876	0.503437178717017	40	40	0.480658231233266	0.682979092555297
midas_g_1586	flow_2weekave	flow_2weekave	0.330843993648324	0.456976818490375	40	40	0.48190158882596	0.683083805520293
midas_g_225	flow_2weekave	flow_2weekave	0.116872675125006	0.163327999540624	40	40	0.486911020779831	0.688513404686251
midas_g_385	temp	temp	0.155266524939071	0.217830152096404	40	40	0.488575017728401	0.689197609549242
Ca_Accumulibacter	temp	temp	-0.191944652919196	0.273067016707269	40	40	0.494500892903104	0.694203176575511
midas_g_1409	flow_2weekave	flow_2weekave	-0.165449060085591	0.235286866376884	40	40	0.494344917658004	0.694203176575511
Arenimonas	flow_2weekave	flow_2weekave	0.430819224636716	0.616917375810969	40	40	0.497266179610358	0.694571644139182
Ca_Accumulibacter	reactor	SBR3	0.384805692439296	0.550181513062775	40	40	0.496616815972693	0.694571644139182
midas_g_543	temp	temp	0.158549811139836	0.227611167632011	40	40	0.498331367969722	0.694571644139182
SH3.11	reactor	SBR2	0.341756543213889	0.496677929067562	40	40	0.503493035355119	0.699016263436969
midas_g_20	reactor	SBR2	0.398536377014779	0.579778738395081	40	40	0.503914121416034	0.699016263436969
Pajaroellobacter	reactor	SBR2	-0.198723636183429	0.294019357636547	40	40	0.51095821206797	0.707108047032452
midas_g_11567	reactor	SBR2	0.356197975133481	0.536855220603569	40	40	0.518610329417314	0.709293752645694
midas_g_273	temp	temp	-0.05015952169402	0.0750159677067507	40	40	0.515416215902859	0.709293752645694
midas_g_30513	temp	temp	0.198077610089158	0.296972280087908	40	40	0.516442883267501	0.709293752645694
midas_g_9818	temp	temp	0.2212960456835	0.333402777472779	40	40	0.518449136408872	0.709293752645694
NA.	reactor	SBR2	0.16261074505392	0.244323531321603	40	40	0.517330947410972	0.709293752645694
Bdellovibrio	flow_2weekave	flow_2weekave	-0.0984951228739749	0.149095456073406	40	40	0.52039255655746	0.710068348199899
Ca_Phosphoribacter	flow_2weekave	flow_2weekave	-0.219224392719483	0.335008833621498	40	40	0.524273245456035	0.712036221735639
Reyranella	reactor	SBR2	0.304092726572311	0.464397342614698	40	40	0.524006534026523	0.712036221735639
Aeromonas	reactor	SBR3	0.186640730935383	0.287226247682738	40	40	0.527134899152726	0.712608289595352
SH3.11	temp	temp	-0.164561378431199	0.252606568376605	40	40	0.526103309291943	0.712608289595352
midas_g_52	reactor	SBR2	0.42112112008529	0.65365213139141	40	40	0.530611445864353	0.715651465091876
Ca_Opimibacter	temp	temp	0.186205131340875	0.29133798824839	40	40	0.533833589276328	0.716519661858349
midas_g_20	reactor	SBR3	-0.379839722347216	0.594112664303461	40	40	0.533706461022664	0.716519661858349
midas_g_3838	reactor	SBR3	0.264868255682933	0.415551361225044	40	40	0.534935911935343	0.716519661858349
Amaricoccus	flow_2weekave	flow_2weekave	-0.112139156178729	0.18170428523708	40	40	0.547792073397217	0.725463394801376
BD1.7_clade	flow_2weekave	flow_2weekave	0.204869553408972	0.331079380926552	40	40	0.546743361140896	0.725463394801376
Sphingopyxis	temp	temp	0.0756576542307338	0.122601606005152	40	40	0.547824241622272	0.725463394801376
Trichococcus	reactor	SBR3	-0.363050886446417	0.582707086383236	40	40	0.54403296320268	0.725463394801376
midas_g_9628	temp	temp	-0.55955267847871	0.900111182786691	40	35	0.544920995467929	0.725463394801376
midas_g_30513	reactor	SBR2	-0.357076542609222	0.583910299769524	40	40	0.551395895991952	0.728541183844571
midas_g_1063	temp	temp	0.16465157230389	0.272311792887793	40	40	0.555822776089882	0.732732508434517
midas_g_2835	flow_2weekave	flow_2weekave	0.151330895174036	0.253919954823382	40	40	0.561423297042916	0.738448660975367
midas_g_3144	temp	temp	0.169476962572378	0.290955077135815	40	40	0.570205450557205	0.748314568821141
Leptospira	flow_2weekave	flow_2weekave	-0.243057632334469	0.418990114505963	40	40	0.571762971405465	0.74834725452661
midas_g_1096	flow_2weekave	flow_2weekave	-0.213398449468137	0.36886312801162	40	40	0.57279318968047	0.74834725452661
Acidibacter	flow_2weekave	flow_2weekave	0.0863350901103779	0.149834803628563	40	40	0.574319592023657	0.748666611030839
BD1.7_clade	reactor	SBR2	0.313302223387858	0.549568018124199	40	40	0.578337816413135	0.75055396618949
Nitrospira	reactor	SBR3	0.252745480389228	0.442208218288516	40	40	0.577373635987648	0.75055396618949
midas_g_4089	temp	temp	0.129261375425873	0.230382703993847	40	40	0.584290316147556	0.756597659933864
midas_g_1195	reactor	SBR3	0.374853586920943	0.672972752090004	40	38	0.586981812253771	0.75840127954912
BD1.7_clade	temp	temp	0.15062410417787	0.279506060211912	40	40	0.599067709403577	0.760766407204704
Dechloromonas	reactor	SBR3	0.381986331834508	0.706215880997379	40	40	0.597728804033049	0.760766407204704
Flavobacterium	reactor	SBR3	-0.269697060622867	0.494066248870287	40	40	0.594397638221805	0.760766407204704
Haliangium	temp	temp	0.145826889489091	0.267418005298281	40	40	0.59477028370984	0.760766407204704
Reyranella	reactor	SBR3	0.256330234880832	0.475878683099025	40	40	0.599233813894116	0.760766407204704
Reyranella	temp	temp	-0.127348723983546	0.236188910792442	40	40	0.598874765514587	0.760766407204704
midas_g_11567	reactor	SBR3	-0.297817491446974	0.550127944223894	40	40	0.597414928461802	0.760766407204704
midas_g_729	temp	temp	-0.113676615297473	0.207647115318199	40	40	0.593343720985771	0.760766407204704
Hyphomicrobium	flow_2weekave	flow_2weekave	0.0861193111914501	0.161467102615614	40	40	0.602787533147854	0.763341429006161
Novosphingobium	temp	temp	-0.0722136534363685	0.136025034010717	40	40	0.604450223895543	0.763341429006161
Romboutsia	reactor	SBR3	0.141962577202503	0.267956578241093	40	40	0.605183358955227	0.763341429006161
midas_g_273	reactor	SBR2	-0.0774684686468356	0.14749725522592	40	40	0.608272315392287	0.765584121097189
SM1A02	reactor	SBR2	0.240644202831751	0.461511495306511	40	40	0.610838315740304	0.76716037933836
midas_g_108	temp	temp	0.252562902206968	0.499061308328948	40	40	0.621276063749256	0.77734046431598
midas_g_3144	flow_2weekave	flow_2weekave	-0.174247871145474	0.344640923858786	40	40	0.621606158965004	0.77734046431598
midas_g_843	flow_2weekave	flow_2weekave	-0.0783382458012699	0.163431152267675	40	40	0.639663432956469	0.798212488988414
midas_g_1159	reactor	SBR2	-0.320993297693611	0.682247833230011	40	40	0.645798414038352	0.801141876762968
midas_g_30513	flow_2weekave	flow_2weekave	-0.165531913689205	0.351768396611177	40	40	0.645744829724979	0.801141876762968
midas_g_8849	flow_2weekave	flow_2weekave	-0.253352286227179	0.539022061972848	40	40	0.646126410882462	0.801141876762968
midas_g_399	reactor	SBR3	-0.59571531136116	1.28770021713379	40	40	0.651285170846985	0.805827414776778
Runella	reactor	SBR3	0.169677727595425	0.3713685594038	40	40	0.655284998631264	0.809062239324859
Acidibacter	reactor	SBR3	-0.115205250120209	0.254864029329769	40	40	0.658700053538065	0.811562935160823
Acidovorax	reactor	SBR2	-0.604311757260258	1.35440852874003	40	35	0.662807557567907	0.813192465587516
midas_g_11567	flow_2weekave	flow_2weekave	0.144662116995622	0.323420738148647	40	40	0.662029176865903	0.813192465587516
Leptospira	reactor	SBR2	-0.299737583011326	0.695493528465173	40	40	0.673549370908405	0.821600831977638
midas_g_1586	temp	temp	-0.166441136469284	0.385792041132136	40	40	0.673226213101163	0.821600831977638
midas_g_2835	reactor	SBR3	0.185938069358807	0.431909417880956	40	40	0.673881504310426	0.821600831977638
Kouleothrix	flow_2weekave	flow_2weekave	-0.0892353257643819	0.21185699928975	40	40	0.680485729538777	0.826265514632288
midas_g_2243	reactor	SBR3	0.285870781448987	0.683591975992651	40	40	0.682634304079667	0.826265514632288
midas_g_424	flow_2weekave	flow_2weekave	-0.135234452929067	0.322593098759378	40	40	0.681906392742316	0.826265514632288
midas_g_558	reactor	SBR2	-0.286181478419989	0.686020440815289	40	40	0.683366855423622	0.826265514632288
midas_g_27211	flow_2weekave	flow_2weekave	-0.0648819549820803	0.15862616258421	40	40	0.689180346882426	0.83157298053582
midas_g_225	temp	temp	0.0549257085799813	0.137885861530048	40	40	0.696843265297238	0.839085498832138
CL500.3	reactor	SBR3	-0.191379860625384	0.490692624933933	40	40	0.702837078551966	0.841706002608024
Ca_Villigracilis	flow_2weekave	flow_2weekave	0.101984632723621	0.262836622133937	40	40	0.704283932981379	0.841706002608024
Lewinella	temp	temp	-0.111720495350962	0.288316478049102	40	40	0.704661431195296	0.841706002608024
Pir4_lineage	reactor	SBR3	0.11000630341176	0.284980183873639	40	40	0.705729747344744	0.841706002608024
midas_g_1226	reactor	SBR3	0.156981027998798	0.407396496315535	40	40	0.706225926845774	0.841706002608024
Ca_Vicinibacter	temp	temp	0.1180936987167	0.316014221825555	40	40	0.714652997626431	0.848973731734422
Flavobacterium	flow_2weekave	flow_2weekave	-0.107152202713052	0.290462014485359	40	40	0.718138738830145	0.848973731734422
midas_g_12057	flow_2weekave	flow_2weekave	-0.237746068808787	0.637858353390032	40	40	0.715359039300544	0.848973731734422
midas_g_5170	reactor	SBR3	0.245632465970472	0.664245576448587	40	40	0.717491940657646	0.848973731734422
midas_g_10530	reactor	SBR2	-0.123291473197772	0.344397014179269	40	40	0.726094814043108	0.856645194749849
midas_g_595	reactor	SBR3	0.573543683617998	1.61535502837569	40	39	0.728240732837302	0.857444733824566
Ca_Opimibacter	reactor	SBR2	0.201148120209074	0.572832090597852	40	40	0.73110374749337	0.859083679147139
midas_g_1166	reactor	SBR3	0.0830446698142798	0.240072155730414	40	40	0.734940193050533	0.861857575786167
midas_g_1668	reactor	SBR3	0.0756127824186445	0.220832157031348	40	40	0.73752297756768	0.862098973557601
midas_g_3144	reactor	SBR2	-0.195431714930172	0.572079206380973	40	40	0.73809843626507	0.862098973557601
Hydrogenophaga	flow_2weekave	flow_2weekave	0.111208468282735	0.335905436701508	40	40	0.745866853705355	0.868881208904861
Hyphomicrobium	reactor	SBR3	0.0905514182943618	0.274650183937463	40	40	0.746880765188768	0.868881208904861
midas_g_558	reactor	SBR3	-0.23027153401029	0.702980990623481	40	40	0.748456252773545	0.868983005208251
Rhodoferax	temp	temp	-0.118106033245825	0.363740420653719	40	40	0.750574888415715	0.869713759592812
Nitrosomonas	reactor	SBR3	0.0812925931823449	0.254046554648943	40	40	0.754059923998692	0.870298410306791
Nitrospira	reactor	SBR2	0.138271232497799	0.431539232054305	40	40	0.753746468114706	0.870298410306791
midas_g_679	reactor	SBR2	-0.0531894045700887	0.168063977547684	40	40	0.756660360519354	0.871577220006515
