feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Aeromonas	flow_2weekave	flow_2weekave	-0.346888203976159	0.239759255089139	40	40	0.175836585212263	0.601690815023212
AAP99	flow_2weekave	flow_2weekave	0.417339089108225	0.303642424018461	40	40	0.196657732762918	0.604318424719663
Acinetobacter	temp	temp	0.322662544030001	0.232296089025595	40	40	0.192307061049828	0.604318424719663
Ca_Epiflobacter	perf	reduced C	0.787111181745149	0.574151702923281	40	40	0.197724320998123	0.604318424719663
Ca_Opimibacter	temp	temp	0.468913727931218	0.342884224366321	40	40	0.19874202961314	0.604318424719663
Ca_Phosphoribacter	reactor	SBR2	0.941065978981907	0.668621594535845	40	40	0.186912205998716	0.604318424719663
Haliscomenobacter	reactor	SBR2	-0.295918218820872	0.208309593814804	40	40	0.183161749614987	0.604318424719663
Halomonas	perf	high C	-0.751715086185595	0.543930170140146	40	40	0.194389159133115	0.604318424719663
Hydrogenophaga	reactor	SBR3	1.11172422188612	0.794289244155475	40	40	0.189183622028237	0.604318424719663
Inhella	reactor	SBR2	-0.596365183609354	0.419845614425124	40	40	0.183198685216914	0.604318424719663
JGI_0001001.H03	flow_2weekave	flow_2weekave	-1.35065937602038	0.968153541387305	40	40	0.190517516068373	0.604318424719663
Lautropia	reactor	SBR2	-0.268327001175733	0.192468470288774	40	40	0.190797411913018	0.604318424719663
Leptospira	perf	high C	-1.35921259732171	0.952208073911925	40	40	0.181222056741035	0.604318424719663
Lewinella	reactor	SBR3	-1.04587670977416	0.738431565502463	40	40	0.18436326608278	0.604318424719663
Luteitalea	temp	temp	0.291576684364306	0.204775785577773	40	40	0.18222312987146	0.604318424719663
OLB12	temp	temp	-0.255722731591085	0.1861873554179	40	40	0.196951062587732	0.604318424719663
Phaselicystis	perf	reduced C	0.565823314236691	0.414338818619279	40	40	0.199336141167519	0.604318424719663
Rhodoferax	reactor	SBR2	1.21665346682283	0.852128747484015	40	40	0.181123903619991	0.604318424719663
Rhodoferax	reactor	SBR3	1.36518694061887	0.989848007195927	40	40	0.195231802136313	0.604318424719663
SH3.11	flow_2weekave	flow_2weekave	-0.599898936209357	0.424112069241393	40	40	0.184896827106536	0.604318424719663
Sulfuritalea	perf	high C	0.629742862190484	0.458440253576554	40	40	0.196892512299548	0.604318424719663
Trichococcus	perf	reduced C	1.25457376354324	0.903374210855894	40	40	0.192380990964212	0.604318424719663
midas_g_1159	temp	temp	-0.605151400775127	0.436272557373384	40	40	0.192875462972928	0.604318424719663
midas_g_1409	reactor	SBR3	0.726924629875196	0.52613345107304	40	40	0.194499960078608	0.604318424719663
midas_g_20	perf	reduced C	-1.27486094259321	0.907163363704051	40	40	0.187532532057386	0.604318424719663
midas_g_2621	temp	temp	0.250548777681735	0.176492227119588	40	40	0.183436454738729	0.604318424719663
midas_g_2621	perf	high C	-0.584647495565231	0.428158029401352	40	40	0.199369891260254	0.604318424719663
midas_g_3487	temp	temp	-0.552523747765954	0.39539629317357	40	40	0.189842255731212	0.604318424719663
midas_g_3838	reactor	SBR2	0.681354617777262	0.488015123565543	40	40	0.190198667598154	0.604318424719663
midas_g_3907	reactor	SBR2	1.09364208288012	0.780814606061629	40	40	0.188893265325114	0.604318424719663
midas_g_3907	flow_2weekave	flow_2weekave	0.780077912286734	0.552148548088314	40	40	0.185377460350142	0.604318424719663
midas_g_4871	temp	temp	-0.44569490163403	0.316823877859324	40	40	0.18711807632029	0.604318424719663
midas_g_5170	temp	temp	0.540061147571198	0.381182249150351	40	40	0.184232916872061	0.604318424719663
midas_g_70	perf	high C	-2.55415502941528	1.80409776639989	40	40	0.184533721236919	0.604318424719663
Amaricoccus	perf	high C	0.586455638453637	0.431754791895858	40	40	0.20157093404657	0.608007171428148
Luteitalea	reactor	SBR3	-0.606276644278177	0.446778876758324	40	40	0.201974985029213	0.608007171428148
Rhodoferax	flow_2weekave	flow_2weekave	0.816306120653606	0.602577932142929	40	40	0.20268635408026	0.60805906224078
Phaeodactylibacter	temp	temp	-0.307369108283187	0.227480207202618	40	40	0.20377015816324	0.609224090617742
Zoogloea	temp	temp	-0.404717604343766	0.300929203016706	40	40	0.205732813024413	0.612999810236006
P3OB.42	reactor	SBR3	-0.51656274489245	0.385002637387344	40	40	0.206730090921712	0.6138832530421
Hassallia	perf	reduced C	1.8667812623201	1.39520912624951	40	40	0.207900954261409	0.615274445719575
midas_g_10530	reactor	SBR3	-0.640643186292835	0.481662495330831	40	40	0.210415470072675	0.619123263304983
midas_g_4089	perf	reduced C	0.963122880457877	0.724457076033382	40	40	0.210614991398271	0.619123263304983
Sediminibacterium	temp	temp	-0.761534813671073	0.577142437338088	40	40	0.213808706907037	0.626409455687507
midas_g_1432	perf	high C	0.801316255838546	0.609417240631322	40	40	0.215299614195134	0.62867487344979
Oikopleura	perf	high C	0.413543269191386	0.318183892677489	40	40	0.220280894451395	0.641083267572831
Sphingopyxis	reactor	SBR2	0.352198384879651	0.272631318261815	40	40	0.222891932265129	0.644400437835817
midas_g_3144	reactor	SBR3	0.92702185807973	0.7175726068442	40	40	0.222879499272104	0.644400437835817
Romboutsia	flow_2weekave	flow_2weekave	0.282518015315229	0.219670466134731	40	40	0.224820161975707	0.646225151042276
midas_g_1223	flow_2weekave	flow_2weekave	-1.98701609763239	1.54563095173542	40	38	0.224998482954217	0.646225151042276
Ca_Vicinibacter	flow_2weekave	flow_2weekave	0.678279248079199	0.532762926539607	40	40	0.229217906430722	0.654055003365838
midas_g_1040	reactor	SBR2	1.3274258836209	1.04246219167033	40	40	0.229142302515592	0.654055003365838
Acidovorax	temp	temp	0.797453968735299	0.627773617982133	40	35	0.230192690552936	0.65470388611809
Sphingopyxis	perf	reduced C	-0.481147475830649	0.380018694701943	40	40	0.231628259170939	0.65665487065936
midas_g_595	perf	reduced C	-3.18165541854807	2.51911884707502	40	39	0.232703329358361	0.657574569412659
Lewinella	perf	reduced C	1.11007911822761	0.88608661303702	40	40	0.236260543013701	0.661227590031956
midas_g_5170	perf	reduced C	1.25278604179036	0.997958822119247	40	40	0.235364974050721	0.661227590031956
midas_g_945	reactor	SBR3	2.16014679198027	1.72327576035774	40	40	0.236007165408406	0.661227590031956
Dechloromonas	reactor	SBR2	-0.792826635956541	0.636273207763788	40	40	0.238631970611341	0.665737599539919
midas_g_27211	reactor	SBR3	0.461065491392223	0.373012131774036	40	40	0.242180543471525	0.67349255898748
Tetrasphaera	perf	high C	1.55661023591927	1.26166460064013	40	40	0.242998470732476	0.673628672030534
Pir4_lineage	reactor	SBR2	-0.415186678089147	0.337332680756802	40	40	0.244069097148527	0.674462236915172
Acinetobacter	perf	reduced C	0.745561050170535	0.608165600322729	40	40	0.24582749712342	0.675789413719837
Hyphomicrobium	flow_2weekave	flow_2weekave	0.265685228395948	0.216852941293646	40	40	0.24609226367195	0.675789413719837
Haliangium	perf	high C	-0.96224520305911	0.787919011336981	40	40	0.24752102361132	0.67758880213599
Trichococcus	reactor	SBR3	-0.913355086374161	0.752838405345596	40	40	0.25045674481737	0.683489434454879
midas_g_1336	perf	high C	-0.599180135906299	0.495880643696563	40	40	0.25226096869888	0.686275181926145
Aeromonas	reactor	SBR2	0.408119645524177	0.339052830909758	40	40	0.25396782484143	0.686837142497753
midas_g_81	perf	reduced C	0.503858270970551	0.418652980327078	40	40	0.254035655444375	0.686837142497753
Hyphomicrobium	perf	reduced C	-0.508107160697517	0.427451189236031	40	40	0.259590523577347	0.695416815454911
SM1A02	temp	temp	-0.359312091210257	0.302197397902402	40	40	0.259474398802812	0.695416815454911
midas_g_1409	flow_2weekave	flow_2weekave	-0.380923005126325	0.320287968126466	40	40	0.259355038878676	0.695416815454911
BD1.7_clade	flow_2weekave	flow_2weekave	-0.413384629981788	0.349422708942779	40	40	0.261727914348295	0.696880404161419
Dokdonella	temp	temp	-0.497148450463113	0.41971864376492	40	40	0.261184700633008	0.696880404161419
Arenimonas	perf	reduced C	1.94321142370672	1.66025924661769	40	40	0.266561997518847	0.697418598046311
Bdellovibrio	reactor	SBR2	-0.323765433580743	0.275992721073292	40	40	0.265534678379043	0.697418598046311
Sulfuritalea	perf	reduced C	0.581759795414646	0.494748160406218	40	40	0.26446874371733	0.697418598046311
midas_g_1409	perf	reduced C	0.73669977417894	0.631337864531244	40	40	0.26793001201485	0.697418598046311
midas_g_2243	perf	reduced C	1.21240555277905	1.03565717867182	40	40	0.266470789421936	0.697418598046311
midas_g_2835	temp	temp	0.298429676741834	0.254095456795777	40	40	0.265002721520249	0.697418598046311
midas_g_351	reactor	SBR3	1.0382798014998	0.890513385421962	40	40	0.268299163860282	0.697418598046311
midas_g_611	reactor	SBR2	0.332734265793919	0.285356668904439	40	40	0.268262168356459	0.697418598046311
Ca_Alysiosphaera	perf	reduced C	0.547095821143438	0.47131811666441	40	40	0.270303679504655	0.700550364633367
Ca_Villigracilis	reactor	SBR2	0.613542879141001	0.532518120145167	40	40	0.273682904185912	0.701012351072686
SH.PL14	perf	reduced C	-0.886804340181482	0.769026194973954	40	40	0.273290054279499	0.701012351072686
midas_g_1159	flow_2weekave	flow_2weekave	-0.669414521550861	0.579450893050454	40	40	0.27246340536299	0.701012351072686
midas_g_351	reactor	SBR2	0.885310690541648	0.766614722887618	40	40	0.272630345063293	0.701012351072686
midas_g_433	flow_2weekave	flow_2weekave	-0.241886457051937	0.210879586533388	40	40	0.275703835457613	0.704129912130814
Runella	flow_2weekave	flow_2weekave	0.350960653050711	0.307708748443157	40	40	0.278277060437831	0.708635770184708
midas_g_1668	perf	reduced C	-0.396648733767987	0.348789506129317	40	40	0.279614122049429	0.709976727290724
Pajaroellobacter	reactor	SBR3	0.413510553770984	0.364420317582741	40	40	0.280619383251646	0.710469883608214
Ca_Competibacter	reactor	SBR3	0.710107281379648	0.629152591405219	40	40	0.283050379551146	0.71455945961615
Ca_Obscuribacter	perf	reduced C	0.866061276201651	0.77502071891674	40	40	0.287606533691696	0.721900640441048
Rubrivivax	reactor	SBR3	-0.502638269909409	0.449623692190317	40	40	0.287426454728289	0.721900640441048
midas_g_679	flow_2weekave	flow_2weekave	0.146753603911839	0.131908107372088	40	40	0.289626793906482	0.724894489891653
midas_g_595	reactor	SBR3	2.33018038013687	2.0993397784858	40	39	0.290691909173197	0.725487499816868
midas_g_2243	temp	temp	-0.435549391512217	0.395581585096364	40	40	0.294390837466567	0.732631743240662
midas_g_3838	temp	temp	-0.284960552163535	0.259825963153904	40	40	0.296185848225339	0.735010773499708
midas_g_169	reactor	SBR3	1.81135331155019	1.65734909913345	40	38	0.29778531890752	0.735334232465117
midas_g_595	perf	high C	-2.54998761839655	2.33424917051603	40	39	0.297995037129128	0.735334232465117
Ca_Villigracilis	reactor	SBR3	0.674251955551252	0.618582581068599	40	40	0.299017172800009	0.735759184169496
Rhodobacter	perf	reduced C	-0.439481972733436	0.403925108660617	40	40	0.299847064781404	0.735759184169496
midas_g_20	reactor	SBR2	0.704942695675221	0.650813097285746	40	40	0.301903702464778	0.736678672309598
midas_g_385	reactor	SBR2	-0.519086079065829	0.479191901397189	40	40	0.301869409156103	0.736678672309598
Bdellovibrio	reactor	SBR3	-0.345257920614822	0.320598085396837	40	40	0.304568147188341	0.741115824824963
Ca_Alysiosphaera	perf	high C	0.467866067417801	0.436729662100105	40	40	0.306979243426638	0.744913621168241
Acinetobacter	flow_2weekave	flow_2weekave	0.325464924458773	0.308532301569471	40	40	0.314098544556368	0.747706971738896
Ca_Epiflobacter	flow_2weekave	flow_2weekave	0.308159856612101	0.291276498142854	40	40	0.312752281204559	0.747706971738896
Hirschia	perf	high C	-0.360699222374156	0.341938441411802	40	40	0.314105211872047	0.747706971738896
Inhella	reactor	SBR3	-0.516205115264761	0.487700181452281	40	40	0.312541127417697	0.747706971738896
Nitrosomonas	perf	high C	-0.384155127664454	0.362840762390867	40	40	0.312412404630641	0.747706971738896
Thermomonas	perf	high C	0.848536311829056	0.803781405467853	40	40	0.313749021204652	0.747706971738896
midas_g_424	temp	temp	0.322891139172743	0.304058432807364	40	40	0.311022667615161	0.747706971738896
Reyranella	perf	reduced C	-0.797631907216602	0.759792726927299	40	40	0.316326602100211	0.750954209863916
midas_g_1586	reactor	SBR2	-0.950912961918124	0.915750560207668	40	40	0.321372423449443	0.760870926869492
Phaselicystis	flow_2weekave	flow_2weekave	-0.217362176130622	0.210200822391703	40	40	0.323303025031401	0.763378571233172
Ferruginibacter	reactor	SBR3	-0.36532584649986	0.357329663953815	40	40	0.328561040817528	0.773708257409018
midas_g_1668	reactor	SBR3	0.296570064065523	0.290668177639134	40	40	0.329499926293202	0.77383896898886
midas_g_5170	flow_2weekave	flow_2weekave	-0.512728818320399	0.506280743430108	40	40	0.33294446693273	0.779837842334416
midas_g_142	perf	reduced C	0.60610924889009	0.60375479684384	40	40	0.336999613556775	0.786972543468811
midas_g_1668	perf	high C	-0.323901555886636	0.323193015014909	40	40	0.337787301762869	0.786972543468811
AAP99	temp	temp	0.228080082220821	0.228614466631002	40	40	0.339883648303382	0.789756169532526
midas_g_2835	perf	reduced C	0.657717987459716	0.665237700168317	40	40	0.344061176346775	0.797348122962368
BD1.7_clade	temp	temp	0.25885200229471	0.263082757595351	40	40	0.346302373566618	0.800424483494347
Romboutsia	temp	temp	0.162061952169273	0.165391402773552	40	40	0.348210173754217	0.802716084759722
midas_g_4871	perf	high C	-0.750673051343836	0.768592982395921	40	40	0.349715887345574	0.804071174054391
midas_g_679	reactor	SBR2	-0.181721465404853	0.186536353759638	40	40	0.350899740267535	0.804681079775814
Nitrospira	reactor	SBR3	0.581377417212808	0.599397724122475	40	40	0.352922444076985	0.807206425617334
midas_g_433	temp	temp	-0.152329793330626	0.15877268914098	40	40	0.357960795995568	0.81659806586489
Haliangium	flow_2weekave	flow_2weekave	0.410831175132609	0.431381792672844	40	40	0.361372240092777	0.817989876799154
Rhizobacter	temp	temp	0.249901981821304	0.262292792649145	40	40	0.361178973895002	0.817989876799154
midas_g_5463	perf	reduced C	-1.26639860692808	1.32654590718106	40	40	0.360259349680592	0.817989876799154
midas_g_1195	perf	high C	-0.956248956879447	1.00826094962403	40	38	0.363289556560339	0.820210442131075
Ca_Epiflobacter	perf	high C	0.49830269266628	0.532016636632755	40	40	0.369057384775812	0.822752561033373
Pedobacter	reactor	SBR2	0.637567679981264	0.680532302316378	40	40	0.36894111822722	0.822752561033373
Reyranella	reactor	SBR2	0.510817329813178	0.545087111860104	40	40	0.368811439093046	0.822752561033373
Sphingobium	reactor	SBR3	0.200956518184824	0.214577976505934	40	40	0.369111594162233	0.822752561033373
midas_g_1166	perf	reduced C	0.363899364862593	0.388546922914809	40	40	0.369089438941656	0.822752561033373
Pirellula	reactor	SBR3	0.41016719818561	0.439820788690697	40	40	0.371055534155393	0.824444142096932
Sphingobium	reactor	SBR2	0.171758042903316	0.184723372708133	40	40	0.372423867130687	0.824444142096932
Sphingobium	temp	temp	-0.091206151708119	0.0983492640151388	40	40	0.373635073530231	0.824444142096932
midas_g_1195	reactor	SBR3	0.841167374504747	0.906793647128795	40	38	0.373506854983711	0.824444142096932
midas_g_1586	reactor	SBR3	-0.983307293700152	1.06375224376187	40	40	0.375123568688601	0.825648859726669
Arenimonas	perf	high C	1.34818500522077	1.53841839330398	40	40	0.399575903724013	0.826562251914805
Bdellovibrio	perf	reduced C	0.347062713073078	0.38470412819113	40	40	0.386302701358388	0.826562251914805
Ca_Epiflobacter	reactor	SBR2	0.362415981742801	0.411905355795749	40	40	0.397753802082229	0.826562251914805
Ca_Epiflobacter	reactor	SBR3	-0.427923119711737	0.478476634888321	40	40	0.390286408088596	0.826562251914805
Ca_Opimibacter	perf	reduced C	0.784448577180907	0.897692212674144	40	40	0.400875194726553	0.826562251914805
Luteitalea	reactor	SBR2	-0.345665745480939	0.384617761400442	40	40	0.388048513244946	0.826562251914805
Reyranella	reactor	SBR3	0.564871060473635	0.633182946844577	40	40	0.391429782367336	0.826562251914805
Thauera	perf	high C	-1.60707778609153	1.83964038294015	40	40	0.401014791168713	0.826562251914805
Thermomonas	perf	reduced C	0.774144731187276	0.867439908737287	40	40	0.391258402851716	0.826562251914805
midas_g_1040	perf	high C	1.19226934739166	1.34644335458526	40	40	0.394834637513439	0.826562251914805
midas_g_1223	perf	reduced C	-2.66614017465043	3.0466812416654	40	38	0.400225718708084	0.826562251914805
midas_g_169	perf	reduced C	1.77075170846396	1.9887487459611	40	38	0.392317174916565	0.826562251914805
midas_g_20	temp	temp	0.303948450386621	0.346501843221532	40	40	0.399135606244535	0.826562251914805
midas_g_2555	perf	high C	2.45669034203999	2.71620426721959	40	38	0.385133805125764	0.826562251914805
midas_g_2621	perf	reduced C	-0.407120548448538	0.462067621149889	40	40	0.397115303583719	0.826562251914805
midas_g_3487	reactor	SBR2	0.67768052509114	0.742648534920127	40	40	0.381060345418404	0.826562251914805
midas_g_385	flow_2weekave	flow_2weekave	0.30161990294305	0.338857791027609	40	40	0.392459602833116	0.826562251914805
midas_g_4089	temp	temp	0.254782834028562	0.276715002197048	40	40	0.376936672154152	0.826562251914805
midas_g_433	reactor	SBR2	-0.262031443576464	0.298212975214	40	40	0.39836631804362	0.826562251914805
midas_g_433	perf	reduced C	-0.373669325746655	0.415676769296097	40	40	0.387938058072859	0.826562251914805
midas_g_52	temp	temp	-0.388364776362638	0.423539378602904	40	40	0.378833566087781	0.826562251914805
midas_g_543	flow_2weekave	flow_2weekave	0.344257856928693	0.379548167151144	40	40	0.383835387329196	0.826562251914805
midas_g_679	perf	high C	0.21920095797291	0.240930209186575	40	40	0.382425078947827	0.826562251914805
midas_g_729	reactor	SBR2	-0.41705683162348	0.475938020131206	40	40	0.399607596662843	0.826562251914805
midas_g_75	perf	reduced C	-0.663107812880721	0.75791169033181	40	40	0.40032061404771	0.826562251914805
midas_g_945	temp	temp	-0.713311426256052	0.789842953531745	40	40	0.385819818606904	0.826562251914805
midas_g_9628	reactor	SBR2	1.6245174066542	1.84656643348182	40	35	0.397806831135843	0.826562251914805
Pirellula	perf	reduced C	-0.457224117907514	0.52776632419421	40	40	0.404805318610236	0.826671271174975
SH.PL14	flow_2weekave	flow_2weekave	0.337965155949712	0.390139497822003	40	40	0.404842437595964	0.826671271174975
midas_g_385	perf	reduced C	-0.579216043569731	0.66794190059201	40	40	0.40437130405419	0.826671271174975
midas_g_9818	temp	temp	0.332264183109581	0.383167513797425	40	40	0.404378685150333	0.826671271174975
Flavobacterium	reactor	SBR2	-0.503097056591106	0.59173794613011	40	40	0.413335674402542	0.826671348805084
Novosphingobium	perf	high C	0.349764855370498	0.406889124764206	40	40	0.408349009297277	0.826671348805084
Romboutsia	perf	reduced C	-0.371161455652858	0.433004972997685	40	40	0.409634221750617	0.826671348805084
Stella	perf	high C	-0.515941068415394	0.604765679524593	40	40	0.411781374967799	0.826671348805084
Turneriella	reactor	SBR3	-0.320124925746538	0.374301702714149	40	40	0.41064943997984	0.826671348805084
midas_g_1040	flow_2weekave	flow_2weekave	0.628005109610115	0.737171130123948	40	40	0.412426056521413	0.826671348805084
midas_g_12057	reactor	SBR2	1.08741726660513	1.2699564417717	40	40	0.410117298844414	0.826671348805084
midas_g_1221	flow_2weekave	flow_2weekave	0.113797987451292	0.133102890263719	40	40	0.41080662930208	0.826671348805084
midas_g_9628	perf	high C	2.05290801929038	2.38502376683609	40	35	0.407746171597227	0.826671348805084
Dechloromonas	perf	high C	0.691675397879498	0.821809979431004	40	40	0.417906609668572	0.827571533159754
Hirschia	reactor	SBR2	-0.223547495926573	0.264740358988429	40	40	0.41643123528393	0.827571533159754
Inhella	perf	reduced C	0.492292638510411	0.585219568270406	40	40	0.418141942302169	0.827571533159754
Pajaroellobacter	flow_2weekave	flow_2weekave	-0.186610116411683	0.22184379804122	40	40	0.418159205440446	0.827571533159754
midas_g_4089	perf	high C	0.564237786681157	0.671291602922549	40	40	0.418509348390149	0.827571533159754
Sulfuritalea	reactor	SBR2	0.297056273834953	0.354940020213867	40	40	0.420448345703031	0.829533222603277
AAP99	reactor	SBR3	-0.415106742713103	0.498790002557748	40	40	0.422980407765302	0.832653566746977
AAP99	reactor	SBR2	-0.355305640492199	0.429392489601641	40	40	0.42556284878042	0.834835693901455
Acidibacter	reactor	SBR2	-0.251785518337725	0.306127306667685	40	40	0.428269543179437	0.834835693901455
Nitrosomonas	flow_2weekave	flow_2weekave	-0.163936235961048	0.198653537080363	40	40	0.426771607625402	0.834835693901455
Nitrospira	perf	reduced C	-0.584173017306393	0.719251890144193	40	40	0.433904716895645	0.834835693901455
Pir4_lineage	flow_2weekave	flow_2weekave	0.193275677899854	0.238542860823361	40	40	0.434983901779245	0.834835693901455
Rhodoferax	perf	reduced C	-0.957110066176741	1.18777569796989	40	40	0.437431031393571	0.834835693901455
Runella	perf	reduced C	0.490024466814445	0.606542247827984	40	40	0.436272092474123	0.834835693901455
midas_g_1063	flow_2weekave	flow_2weekave	0.381341693224699	0.466890257959579	40	40	0.431393987822213	0.834835693901455
midas_g_23116	flow_2weekave	flow_2weekave	0.1944731007124	0.236992352518086	40	40	0.429305310890653	0.834835693901455
midas_g_273	reactor	SBR3	-0.161954043553644	0.20037220003218	40	40	0.436069176151687	0.834835693901455
midas_g_273	perf	high C	0.180371683244962	0.222793206946683	40	40	0.435337759586248	0.834835693901455
midas_g_399	perf	reduced C	-1.69729305217918	2.10462759917561	40	40	0.437067707609272	0.834835693901455
midas_g_550	perf	reduced C	-0.412554266125975	0.505366139551827	40	40	0.431625314166585	0.834835693901455
midas_g_729	perf	reduced C	0.540469895271204	0.66340634055695	40	40	0.432534705302199	0.834835693901455
Amaricoccus	flow_2weekave	flow_2weekave	-0.18700042955845	0.23638363009808	40	40	0.445614491755871	0.845573383379532
Thauera	reactor	SBR3	1.30838581403706	1.65450641807932	40	40	0.445775376976069	0.845573383379532
Turneriella	temp	temp	0.135612829612448	0.171556734670447	40	40	0.445953085754959	0.845573383379532
AAP99	perf	reduced C	0.457542404384057	0.598526884048332	40	40	0.460685279464168	0.8460793203676
Acinetobacter	reactor	SBR3	-0.398219592406739	0.506822549538163	40	40	0.448626692998572	0.8460793203676
Aquabacterium	flow_2weekave	flow_2weekave	-0.775528884847807	0.98917110460044	40	40	0.449582344179069	0.8460793203676
BD1.7_clade	perf	high C	0.492882876613805	0.63822071317155	40	40	0.456222982212483	0.8460793203676
CL500.3	reactor	SBR2	-0.444828553323138	0.590357251808812	40	40	0.466977080595836	0.8460793203676
Comamonas	reactor	SBR2	0.846349261323538	1.12699223516251	40	40	0.46842594294786	0.8460793203676
Comamonas	flow_2weekave	flow_2weekave	-0.610034146533029	0.796946063151216	40	40	0.460103909290946	0.8460793203676
Dechloromonas	reactor	SBR3	-0.565291594676271	0.739106348185912	40	40	0.460465957675342	0.8460793203676
Haliangium	perf	reduced C	-0.639562996178893	0.850321232411067	40	40	0.467754672851519	0.8460793203676
Leptothrix	reactor	SBR2	0.496352860417245	0.644753742824301	40	40	0.457612604391554	0.8460793203676
Leptothrix	reactor	SBR3	0.564378444878266	0.748957489523873	40	40	0.466941564140821	0.8460793203676
OLB12	perf	high C	0.343075903630844	0.451677745225357	40	40	0.463485676357038	0.8460793203676
Phaeodactylibacter	perf	high C	0.412035789047272	0.551851369509261	40	40	0.470936714355505	0.8460793203676
Rhodobacter	reactor	SBR2	-0.218186046247016	0.289782151216436	40	40	0.467299623314041	0.8460793203676
Sediminibacterium	flow_2weekave	flow_2weekave	-0.59790181800704	0.76655222768608	40	40	0.451854667584392	0.8460793203676
Terrimonas	perf	reduced C	-0.354226168949017	0.469984500517951	40	40	0.466857655705165	0.8460793203676
Thermomonas	flow_2weekave	flow_2weekave	0.328272495113459	0.440066375628455	40	40	0.471331858834919	0.8460793203676
midas_g_1159	perf	high C	-0.789776488350572	1.05836728050526	40	40	0.471180911033098	0.8460793203676
midas_g_12057	flow_2weekave	flow_2weekave	-0.67839939732321	0.8980423778142	40	40	0.465865015664474	0.8460793203676
midas_g_12057	perf	reduced C	1.33205107120102	1.77018250290285	40	40	0.467552163387228	0.8460793203676
midas_g_142	perf	high C	0.433316139256624	0.559447258855684	40	40	0.454936166457095	0.8460793203676
midas_g_169	flow_2weekave	flow_2weekave	-0.783446679512126	1.00892458815357	40	38	0.453817883163395	0.8460793203676
midas_g_2835	reactor	SBR2	0.367530856942904	0.477251865981474	40	40	0.457461710894926	0.8460793203676
midas_g_3838	perf	reduced C	0.509746365396143	0.680240522015479	40	40	0.46936180739614	0.8460793203676
midas_g_543	perf	reduced C	-0.570159881065389	0.748149019576456	40	40	0.462032156807061	0.8460793203676
midas_g_9628	reactor	SBR3	-1.65051638036487	2.1450046248688	40	35	0.457819513452782	0.8460793203676
Romboutsia	reactor	SBR3	0.268163759694755	0.360850209648381	40	40	0.472967776607609	0.847279697971912
midas_g_59	perf	reduced C	-0.180116776982718	0.243202325122607	40	40	0.474445609018124	0.848192558163013
midas_g_1586	temp	temp	-0.359752334761611	0.487558192000844	40	40	0.47604286264918	0.849314761060452
Nannocystis	perf	high C	-0.372640552342761	0.510881360694749	40	40	0.480996040805551	0.851207696781618
Nitrospira	perf	high C	-0.486858910531301	0.666468408154136	40	40	0.48035101166502	0.851207696781618
Runella	temp	temp	-0.168134774029785	0.231676030220166	40	40	0.483158054359282	0.851207696781618
Stella	reactor	SBR2	-0.339202351052302	0.468230136512799	40	40	0.483922632688257	0.851207696781618
Stenotrophobacter	perf	high C	-0.966715127521554	1.33904445277049	40	40	0.485393033804067	0.851207696781618
Terrimonas	reactor	SBR2	-0.243160663196053	0.337174185705066	40	40	0.485849141998641	0.851207696781618
Turneriella	reactor	SBR2	-0.234422876702655	0.322224461529688	40	40	0.482108967302879	0.851207696781618
midas_g_1586	perf	high C	-0.864320244243813	1.18278271010836	40	40	0.480206683893932	0.851207696781618
midas_g_3374	reactor	SBR3	-0.761855037047102	1.0495769025751	40	40	0.483077681649039	0.851207696781618
Hyphomicrobium	reactor	SBR3	0.256299527534212	0.356221893209287	40	40	0.486841853300276	0.851244438105871
midas_g_5463	flow_2weekave	flow_2weekave	-0.482875566029864	0.672978316535734	40	40	0.488011012009196	0.851588937290947
midas_g_543	perf	high C	-0.493784617861532	0.693244874252938	40	40	0.491123263510371	0.855316061302356
Runella	reactor	SBR2	0.305918432133154	0.43514283616106	40	40	0.496646991013089	0.861510424014784
Thermomonas	temp	temp	0.233269442106568	0.331328996834845	40	40	0.496040957580288	0.861510424014784
Ca_Opimibacter	reactor	SBR3	-0.522383404748788	0.748103239786384	40	40	0.49949969775755	0.864384541211033
Haliscomenobacter	flow_2weekave	flow_2weekave	0.101769695446346	0.147304928576902	40	40	0.503960697013988	0.864384541211033
Lautropia	perf	high C	-0.171638373253666	0.24859212627393	40	40	0.504224315706436	0.864384541211033
Sulfuritalea	temp	temp	0.131598299071829	0.188974948030577	40	40	0.500641420560991	0.864384541211033
midas_g_1159	perf	reduced C	-0.788888374969044	1.1421886733964	40	40	0.504079441961833	0.864384541211033
midas_g_23116	perf	reduced C	-0.32273201483449	0.467149130278679	40	40	0.503974825706264	0.864384541211033
Ca_Phosphoribacter	reactor	SBR3	-0.531225250521137	0.776682813334947	40	40	0.508148794470994	0.867556864868459
Nitrospira	reactor	SBR2	0.352477618065338	0.516002485420123	40	40	0.508679879667277	0.867556864868459
Trichococcus	perf	high C	0.570033582316131	0.837078609770391	40	40	0.509965401365156	0.867556864868459
midas_g_9818	reactor	SBR2	0.490003698373747	0.719679970863384	40	40	0.51003628471148	0.867556864868459
midas_g_52	reactor	SBR2	0.539515970673037	0.795507961078308	40	40	0.511657525537294	0.86862789219122
Aquabacterium	reactor	SBR3	-1.07223244187265	1.62490027336795	40	40	0.522909899866494	0.870853749587546
